participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated,sentiment_label,sentiment_score
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,dsgvo,,Datenschutz,3,2,2026-01-26 19:54:01.669,180.992999792099,data protection,POSITIVE,0.9976599216461182
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,dsgvo,,Sicherheit,4,2,2026-01-26 19:54:09.847,189.170999765396,safety,POSITIVE,0.994440495967865
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,dsgvo,,Regulation,5,2,2026-01-26 19:54:27.168,206.491999864578,regulation,NEGATIVE,-0.9905875325202942
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,versager,,Angst,1,2,2026-01-26 19:54:34.912,214.235999822617,fear,NEGATIVE,-0.9915633201599121
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,versager,,Langsam,2,2,2026-01-26 19:54:44.545,223.868999958038,slow,NEGATIVE,-0.9989689588546753
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,versager,,Kein Überblick,3,2,2026-01-26 19:54:50.305,229.628999948502,no overview,NEGATIVE,-0.9960488677024841
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,versager,,Fehlerhaft,4,2,2026-01-26 19:55:06.432,245.755999803543,faulty,NEGATIVE,-0.9991549253463745
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,versager,,chaos,5,2,2026-01-26 19:55:24.229,263.552999973297,chaos,NEGATIVE,-0.9954211115837097
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,hilflos,,Vorgehensweise,1,2,2026-01-26 19:56:03.423,302.746999979019,procedure,NEGATIVE,-0.9882765412330627
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,hilflos,,Unklarheiten,2,2,2026-01-26 19:56:07.429,306.752999782562,uncertainties,NEGATIVE,-0.9915721416473389
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,hilflos,,Unsicherheit,3,2,2026-01-26 19:56:09.646,308.969999790192,uncertainty,NEGATIVE,-0.9968050718307495
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,hilflos,,Schlechte Durchführung,4,2,2026-01-26 19:56:13.788,313.111999988556,poor execution,NEGATIVE,-0.9994797110557556
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,hilflos,,Kein Überblick,5,2,2026-01-26 19:56:18.870,318.193999767304,no overview,NEGATIVE,-0.9960488677024841
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,kosten,,Steuerzahler,1,2,2026-01-26 19:56:27.434,326.757999897003,taxpayer,NEGATIVE,-0.985996425151825
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,kosten,,Bundeshaushalt,2,2,2026-01-26 19:56:45.649,344.972999811173,federal budget,NEGATIVE,-0.6029037833213806
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,kosten,,Finanzaufsicht,3,2,2026-01-26 19:56:56.219,355.542999982834,financial supervision,POSITIVE,0.9887524247169495
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,kosten,,Minijob,4,2,2026-01-26 19:57:24.359,383.68299984932,part-time job,NEGATIVE,-0.9927334785461426
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,kosten,,Öffentlicher Dienst,5,2,2026-01-26 19:57:32.387,391.710999965668,public service,POSITIVE,0.9859173893928528
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,schlecht,,fehleranfällig,1,2,2026-01-26 19:58:18.238,437.561999797821,prone to errors,NEGATIVE,-0.995566189289093
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,schlecht,,Informationstechnik,2,2,2026-01-26 19:58:37.499,456.822999954224,information technology,NEGATIVE,-0.6191996335983276
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,schlecht,,Verbindungsfehler,3,2,2026-01-26 19:58:49.099,468.422999858856,connection error,NEGATIVE,-0.9990783929824829
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,schlecht,,Unwissen,4,2,2026-01-26 19:58:56.694,476.017999887466,ignorance,NEGATIVE,-0.9971041083335876
6977b3e0444879ff4c3a1334,CriticalInfrastructure,female,35.0,schlecht,,eigen,5,2,2026-01-26 19:59:03.694,483.017999887466,own,POSITIVE,0.9680622816085815
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,CriticalInfrastructure,4.0,Arbeitsplätze,1,1,2026-01-26 19:58:59.011,0.0,jobs,NEGATIVE,-0.986234188079834
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,CriticalInfrastructure,3.0,Vorsicht,2,1,2026-01-26 19:59:03.233,4.22200012207031,caution,NEGATIVE,-0.9887248873710632
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,CriticalInfrastructure,5.0,System,3,1,2026-01-26 19:59:08.822,9.81100010871887,system,NEGATIVE,-0.9800887703895569
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,CriticalInfrastructure,3.0,Bug,4,1,2026-01-26 19:59:13.551,14.5400002002716,bug,NEGATIVE,-0.9950752854347229
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,CriticalInfrastructure,6.0,Ablauf,5,1,2026-01-26 19:59:16.134,17.1230001449585,process,POSITIVE,0.8868159055709839
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Arbeitsplätze,,weniger,1,2,2026-01-26 19:59:52.086,53.0750000476837,less,NEGATIVE,-0.9953930377960205
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Arbeitsplätze,,eingeschränkt,2,2,2026-01-26 19:59:57.596,58.585000038147,restricted,NEGATIVE,-0.9977943897247314
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Arbeitsplätze,,spezialisiert,3,2,2026-01-26 20:00:00.624,61.6130001544952,specialized,POSITIVE,0.9962284564971924
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Arbeitsplätze,,technisch,4,2,2026-01-26 20:00:12.596,73.585000038147,technical,NEGATIVE,-0.5193032622337341
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Arbeitsplätze,,programmieren,5,2,2026-01-26 20:00:25.685,86.6740000247955,to program,POSITIVE,0.9957150816917419
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Vorsicht,,Maschine,1,2,2026-01-26 20:00:41.664,102.653000116348,machine,NEGATIVE,-0.9957234859466553
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Vorsicht,,Input,2,2,2026-01-26 20:00:45.781,106.769999980927,input,POSITIVE,0.9870507717132568
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Vorsicht,,bug,3,2,2026-01-26 20:00:54.313,115.302000045776,bug,NEGATIVE,-0.9950752854347229
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Vorsicht,,Wartung,4,2,2026-01-26 20:01:05.196,126.185000181198,maintenance,NEGATIVE,-0.9978214502334595
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Vorsicht,,Kommunikationsfehler,5,2,2026-01-26 20:01:12.601,133.590000152588,communication error,NEGATIVE,-0.9989684820175171
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,System,,klar definiert,1,2,2026-01-26 20:01:37.707,158.696000099182,clearly defined,POSITIVE,0.9985931515693665
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,System,,effizient,2,2,2026-01-26 20:01:45.418,166.40700006485,efficient,POSITIVE,0.9985657334327698
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,System,,Systemfehler,3,2,2026-01-26 20:02:03.412,184.401000022888,system error,NEGATIVE,-0.998364269733429
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,System,,richtiger Input,4,2,2026-01-26 20:02:15.620,196.608999967575,correct input,POSITIVE,0.9980196952819824
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,System,,Stromausfall,5,2,2026-01-26 20:02:24.224,205.213000059128,power outage,NEGATIVE,-0.9982529282569885
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Bug,,Systemfehler,1,2,2026-01-26 20:02:36.078,217.067000150681,system error,NEGATIVE,-0.998364269733429
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Bug,,Programmierung,2,2,2026-01-26 20:02:48.130,229.119000196457,programming,POSITIVE,0.9610389471054077
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Bug,,weitreichende Folgen,3,2,2026-01-26 20:03:09.253,250.242000102997,far-reaching consequences,POSITIVE,0.9937061667442322
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Bug,,Wartung,4,2,2026-01-26 20:03:28.155,269.144000053406,maintenance,NEGATIVE,-0.9978214502334595
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Bug,,beheben,5,2,2026-01-26 20:03:38.085,279.074000120163,fix,POSITIVE,0.9775395393371582
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Ablauf,,kein bias,1,2,2026-01-26 20:03:50.307,291.296000003815,no bias,POSITIVE,0.997171938419342
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Ablauf,,Priorisierung,2,2,2026-01-26 20:04:17.634,318.623000144959,prioritization,POSITIVE,0.9951130747795105
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Ablauf,,systematisch,3,2,2026-01-26 20:04:25.477,326.466000080109,systematic,NEGATIVE,-0.9985811710357666
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Ablauf,,streng,4,2,2026-01-26 20:04:55.975,356.963999986649,strict,POSITIVE,0.9907515048980713
6977a47cd113b263468e5c6f,CriticalInfrastructure,female,26.0,Ablauf,,Steuerung,5,2,2026-01-26 20:05:16.510,377.499000072479,control,NEGATIVE,-0.5333051681518555
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,CriticalInfrastructure,4.0,Bodyguard,1,1,2026-01-26 21:20:48.483,0.0,bodyguard,POSITIVE,0.9565132856369019
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,CriticalInfrastructure,4.0,Medizin,2,1,2026-01-26 21:20:55.534,7.05099987983704,medicine,POSITIVE,0.9556335806846619
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,CriticalInfrastructure,3.0,gefährlich,3,1,2026-01-26 21:20:58.778,10.295000076294,dangerous,NEGATIVE,-0.998111367225647
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,CriticalInfrastructure,3.0,unsicher,4,1,2026-01-26 21:21:07.841,19.3580000400543,uncertain,NEGATIVE,-0.9993090629577637
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,CriticalInfrastructure,3.0,angst,5,1,2026-01-26 21:21:09.988,21.5049998760223,fear,NEGATIVE,-0.9915633201599121
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Bodyguard,,Club,1,2,2026-01-26 21:21:41.726,53.2430000305176,club,POSITIVE,0.994604766368866
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Bodyguard,,Nachtleben,2,2,2026-01-26 21:21:43.620,55.1369998455048,nightlife,POSITIVE,0.9960039258003235
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Bodyguard,,Café,3,2,2026-01-26 21:21:50.561,62.0780000686646,cafe,POSITIVE,0.9860042929649353
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Bodyguard,,Arbeit,4,2,2026-01-26 21:21:52.744,64.260999917984,work,POSITIVE,0.9959644079208374
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Bodyguard,,Strom,5,2,2026-01-26 21:22:03.464,74.9809999465942,electricity,NEGATIVE,-0.9413778781890869
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Medizin,,Arzt,1,2,2026-01-26 21:22:12.704,84.220999956131,doctor,POSITIVE,0.9614171385765076
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Medizin,,Klinik,2,2,2026-01-26 21:22:14.728,86.2449998855591,Clinic,POSITIVE,0.9267985224723816
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Medizin,,Informatik,3,2,2026-01-26 21:22:25.665,97.1819999217987,computer science,POSITIVE,0.9738705158233643
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Medizin,,Patiente,4,2,2026-01-26 21:22:32.607,104.124000072479,patient,POSITIVE,0.9850612282752991
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,Medizin,,Steril,5,2,2026-01-26 21:22:36.671,108.18799996376,sterile,POSITIVE,0.9913738369941711
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,gefährlich,,Stromausfall,1,2,2026-01-26 21:22:45.890,117.40700006485,power outage,NEGATIVE,-0.9982529282569885
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,gefährlich,,Brand,2,2,2026-01-26 21:22:48.234,119.750999927521,fire,NEGATIVE,-0.9921234250068665
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,gefährlich,,Maschinen,3,2,2026-01-26 21:22:56.198,127.714999914169,machines,NEGATIVE,-0.9977318644523621
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,gefährlich,,Feuer,4,2,2026-01-26 21:22:59.569,131.085999965668,fire,NEGATIVE,-0.9921234250068665
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,gefährlich,,Elektrizität,5,2,2026-01-26 21:23:05.304,136.820999860764,electricity,NEGATIVE,-0.9413778781890869
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,unsicher,,Zukunft,1,2,2026-01-26 21:23:13.536,145.052999973297,future,POSITIVE,0.9842697381973267
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,unsicher,,Menschheit,2,2,2026-01-26 21:23:16.854,148.371000051498,humanity,POSITIVE,0.982554018497467
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,unsicher,,zerstören,3,2,2026-01-26 21:23:23.225,154.741999864578,destroy,NEGATIVE,-0.9980548620223999
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,unsicher,,kontrollieren,4,2,2026-01-26 21:23:33.512,165.029000043869,control,NEGATIVE,-0.5333051681518555
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,unsicher,,künstlich,5,2,2026-01-26 21:23:48.361,179.878000020981,artificial,NEGATIVE,-0.9989159107208252
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,angst,,Arbeitsverlust,1,2,2026-01-26 21:24:02.392,193.908999919891,job loss,NEGATIVE,-0.9983693957328796
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,angst,,Eigenständig,2,2,2026-01-26 21:24:26.124,217.641000032425,independent,POSITIVE,0.997235119342804
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,angst,,Computer,3,2,2026-01-26 21:24:28.837,220.353999853134,computer,NEGATIVE,-0.9725613594055176
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,angst,,Gänsehaut,4,2,2026-01-26 21:24:33.646,225.162999868393,goosebumps,POSITIVE,0.9964643716812134
6977d51b12d12cd6a63a25af,CriticalInfrastructure,female,19.0,angst,,Funken,5,2,2026-01-26 21:24:42.732,234.249000072479,spark,POSITIVE,0.9926238059997559
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,CriticalInfrastructure,7.0,Administrator,1,1,2026-01-26 23:01:53.147,0.0,administrator,NEGATIVE,-0.9695693254470825
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,CriticalInfrastructure,4.0,Elektriker,2,1,2026-01-26 23:02:09.408,16.260999917984,electrician,NEGATIVE,-0.9265885353088379
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,CriticalInfrastructure,6.0,Software-Entwickler,3,1,2026-01-26 23:02:26.296,33.1489999294281,software developer,POSITIVE,0.9446828365325928
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,CriticalInfrastructure,4.0,System,4,1,2026-01-26 23:03:27.389,94.2419998645783,system,NEGATIVE,-0.9800887703895569
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,CriticalInfrastructure,6.0,Strom,5,1,2026-01-26 23:03:40.033,106.885999917984,electricity,NEGATIVE,-0.9413778781890869
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Administrator,,System,1,2,2026-01-26 23:04:34.413,161.266000032425,system,NEGATIVE,-0.9800887703895569
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Administrator,,Kalibrieren,2,2,2026-01-26 23:04:49.529,176.381999969482,calibrate,POSITIVE,0.9978839755058289
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Administrator,,Administrieren,3,2,2026-01-26 23:05:00.478,187.330999851227,administer,POSITIVE,0.734458327293396
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Administrator,,Beaufsichtigung,4,2,2026-01-26 23:05:15.163,202.016000032425,supervision,POSITIVE,0.9748265743255615
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Administrator,,Dauerbetrieb,5,2,2026-01-26 23:05:26.666,213.518999814987,continuous operation,POSITIVE,0.9988288283348083
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Elektriker,,Stromversorgung,1,2,2026-01-26 23:06:24.630,271.483000040054,power supply,NEGATIVE,-0.8869595527648926
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Elektriker,,Verteiler,2,2,2026-01-26 23:06:29.952,276.804999828339,distributor,NEGATIVE,-0.9203346371650696
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Elektriker,,Reparationen,3,2,2026-01-26 23:06:50.990,297.84299993515,repairs,NEGATIVE,-0.9653434753417969
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Elektriker,,Wartungen,4,2,2026-01-26 23:07:00.876,307.728999853134,maintenance,NEGATIVE,-0.9978214502334595
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Elektriker,,Aufsicht,5,2,2026-01-26 23:07:13.274,320.126999855042,supervision,POSITIVE,0.9748265743255615
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Software-Entwickler,,Programm,1,2,2026-01-26 23:07:32.120,338.972999811173,program,POSITIVE,0.9871786832809448
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Software-Entwickler,,Programmierung,2,2,2026-01-26 23:07:36.138,342.990999937058,programming,POSITIVE,0.9610389471054077
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Software-Entwickler,,KI-Training,3,2,2026-01-26 23:07:52.708,359.5609998703,AI training,POSITIVE,0.9849075078964233
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Software-Entwickler,,Kalibration,4,2,2026-01-26 23:08:01.139,367.991999864578,calibration,POSITIVE,0.6572756171226501
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Software-Entwickler,,Updating,5,2,2026-01-26 23:08:09.696,376.549000024796,updating,POSITIVE,0.9931514263153076
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,System,,Das Programm selbst,1,2,2026-01-26 23:08:36.876,403.728999853134,the program itself,POSITIVE,0.9942225813865662
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,System,,von Software-Entwickler erstellt,2,2,2026-01-26 23:09:02.674,429.526999950409,created by software developer,POSITIVE,0.9801560640335083
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,System,,von Admin benutzt,3,2,2026-01-26 23:09:13.510,440.362999916077,used by admin,NEGATIVE,-0.9911491870880127
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,System,,Dauerbetrieb,4,2,2026-01-26 23:09:43.529,470.381999969482,continuous operation,POSITIVE,0.9988288283348083
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,System,,Stromversorgung,5,2,2026-01-26 23:09:57.780,484.632999897003,power supply,NEGATIVE,-0.8869595527648926
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Strom,,Nicht zu hoch,1,2,2026-01-26 23:10:17.237,504.089999914169,not too high,NEGATIVE,-0.9895720481872559
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Strom,,Nicht zu Niedrig,2,2,2026-01-26 23:10:21.341,508.194000005722,not too low,POSITIVE,0.9830123782157898
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Strom,,Kalibrierung,3,2,2026-01-26 23:10:24.693,511.546000003815,calibration,POSITIVE,0.6572756171226501
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Strom,,Vom system gesteuert,4,2,2026-01-26 23:10:34.477,521.329999923706,controlled by the system,POSITIVE,0.9951245188713074
6977eb4e82360413e4a42964,CriticalInfrastructure,female,21.0,Strom,,Jeder darauf angewiesen,5,2,2026-01-26 23:10:48.450,535.302999973297,everyone depends on it,POSITIVE,0.9981958270072937
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,CriticalInfrastructure,7.0,Sicherheit,1,1,2026-01-27 06:53:50.869,0.0,safety,POSITIVE,0.994440495967865
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,CriticalInfrastructure,7.0,Effizienz,2,1,2026-01-27 06:53:57.792,6.92300009727478,efficiency,POSITIVE,0.9976890087127686
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,CriticalInfrastructure,6.0,Kontrolle,3,1,2026-01-27 06:54:04.577,13.7079999446869,control,NEGATIVE,-0.5333051681518555
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,CriticalInfrastructure,4.0,Haftung,4,1,2026-01-27 06:54:10.605,19.7360000610352,liability,NEGATIVE,-0.9966727495193481
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,CriticalInfrastructure,3.0,Downsizing,5,1,2026-01-27 06:54:17.574,26.7049999237061,downsizing,NEGATIVE,-0.9886271357536316
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Sicherheit,,Verantwortung,1,2,2026-01-27 06:54:54.794,63.9249999523163,responsibility,NEGATIVE,-0.9752664566040039
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Sicherheit,,pflichtbewust,2,2,2026-01-27 06:55:08.674,77.8050000667572,dutiful,POSITIVE,0.9926425814628601
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Sicherheit,,Vertrauen,3,2,2026-01-27 06:55:14.222,83.3529999256134,trust,POSITIVE,0.9967392086982727
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Sicherheit,,visionär,4,2,2026-01-27 06:55:24.566,93.6970000267029,visionary,POSITIVE,0.9979130625724792
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Sicherheit,,zukunftsfähig,5,2,2026-01-27 06:55:30.396,99.5269999504089,sustainable,POSITIVE,0.9983287453651428
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Effizienz,,sparsam,1,2,2026-01-27 06:55:43.454,112.585000038147,economical,POSITIVE,0.9941721558570862
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Effizienz,,kostengünstig,2,2,2026-01-27 06:55:48.614,117.745000123978,cost-effective,POSITIVE,0.9983664155006409
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Effizienz,,nachhaltig,3,2,2026-01-27 06:55:53.230,122.361000061035,sustainable,POSITIVE,0.9983287453651428
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Effizienz,,zukunftsfähig,4,2,2026-01-27 06:56:27.788,156.919000148773,sustainable,POSITIVE,0.9983287453651428
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Effizienz,,unbürokratisch,5,2,2026-01-27 06:56:33.130,162.261000156403,unbureaucratic,POSITIVE,0.9922542572021484
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Kontrolle,,Auflagen,1,2,2026-01-27 06:56:40.042,169.173000097275,requirements,POSITIVE,0.9843236804008484
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Kontrolle,,Pflicht,2,2,2026-01-27 06:56:43.224,172.355000019074,duty,NEGATIVE,-0.9675770998001099
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Kontrolle,,detusch,3,2,2026-01-27 06:56:46.242,175.373000144959,german,POSITIVE,0.9080337285995483
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Kontrolle,,Haftung,4,2,2026-01-27 06:56:49.574,178.704999923706,liability,NEGATIVE,-0.9966727495193481
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Kontrolle,,monoton,5,2,2026-01-27 06:57:02.502,191.633000135422,monotonous,NEGATIVE,-0.9993829727172852
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Haftung,,Versicherung,1,2,2026-01-27 06:57:10.370,199.500999927521,insurance,NEGATIVE,-0.9268595576286316
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Haftung,,Klage,2,2,2026-01-27 06:57:12.770,201.901000022888,lawsuit,NEGATIVE,-0.9949677586555481
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Haftung,,Bürokratie,3,2,2026-01-27 06:57:17.316,206.447000026703,bureaucracy,NEGATIVE,-0.9992446899414062
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Haftung,,Unsicherheit,4,2,2026-01-27 06:57:28.114,217.245000123978,uncertainty,NEGATIVE,-0.9968050718307495
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Haftung,,Risiko,5,2,2026-01-27 06:57:30.670,219.801000118256,risk,NEGATIVE,-0.9057165384292603
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Downsizing,,Arbeitslosigkeit,1,2,2026-01-27 06:57:42.676,231.807000160217,unemployment,NEGATIVE,-0.9982170462608337
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Downsizing,,Fortbildung,2,2,2026-01-27 06:57:51.978,241.108999967575,further education,POSITIVE,0.9867952466011047
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Downsizing,,Einsparungspotential,3,2,2026-01-27 06:57:59.926,249.057000160217,savings potential,POSITIVE,0.9849240779876709
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Downsizing,,Streik,4,2,2026-01-27 06:58:08.344,257.475000143051,strike,NEGATIVE,-0.993516206741333
5f9c6ee65e108111b6db0da6,CriticalInfrastructure,female,39.0,Downsizing,,Proteste,5,2,2026-01-27 06:58:16.954,266.085000038147,protests,NEGATIVE,-0.9984980821609497
69788f14d1ad4502ea616b44,CriticalInfrastructure,female,35.0,CriticalInfrastructure,5.0,leichte Arbeit,1,1,2026-01-27 11:27:29.358,0.0,easy work,POSITIVE,0.9970213770866394
69788f14d1ad4502ea616b44,CriticalInfrastructure,female,35.0,CriticalInfrastructure,7.0,Fortschritt,2,1,2026-01-27 11:27:34.997,5.63899993896484,progress,POSITIVE,0.9895360469818115
69788f14d1ad4502ea616b44,CriticalInfrastructure,female,35.0,CriticalInfrastructure,6.0,Kontrolle,3,1,2026-01-27 11:27:39.460,10.1019999980927,control,NEGATIVE,-0.5333051681518555
