participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated
6978812f7242bb037d191954,PersonnelSelection,female,28.0,fehlfunktion,,Aufwand,4,2,2026-02-04 08:54:18.822,189.7190001010895,effort
6978812f7242bb037d191954,PersonnelSelection,female,28.0,fehlfunktion,,schlecht,5,2,2026-02-04 08:54:24.493,195.3900001049042,bad
6978812f7242bb037d191954,PersonnelSelection,female,28.0,nicht vertrauenswürdig,,modern,1,2,2026-02-04 08:54:36.908,207.8050000667572,modern
6978812f7242bb037d191954,PersonnelSelection,female,28.0,nicht vertrauenswürdig,,Fehler,2,2,2026-02-04 08:54:41.708,212.6050000190735,mistake
6978812f7242bb037d191954,PersonnelSelection,female,28.0,nicht vertrauenswürdig,,Kontrolle,3,2,2026-02-04 08:54:45.644,216.5410001277924,control
6978812f7242bb037d191954,PersonnelSelection,female,28.0,nicht vertrauenswürdig,,Vermeidung,4,2,2026-02-04 08:54:59.576,230.4730000495911,avoidance
6978812f7242bb037d191954,PersonnelSelection,female,28.0,nicht vertrauenswürdig,,schlecht,5,2,2026-02-04 08:55:07.629,238.5260000228882,bad
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,CourtDecision,5.0,Kontrolle,1,1,2026-02-04 12:58:34.673,0.0,control
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,CourtDecision,6.0,Gerechtigkeit,2,1,2026-02-04 12:58:39.201,4.527999877929688,justice
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,CourtDecision,4.0,Neuheit,3,1,2026-02-04 12:58:41.080,6.406999826431274,novelty
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,CourtDecision,2.0,Risiko,4,1,2026-02-04 12:58:46.112,11.43899989128113,risk
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,CourtDecision,5.0,Effizienz,5,1,2026-02-04 12:58:51.296,16.62299990653992,efficiency
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Kontrolle,,Überprüfung,1,2,2026-02-04 12:59:28.783,54.10999989509583,verification
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Kontrolle,,Erklärbarkeit,2,2,2026-02-04 12:59:32.815,58.14199995994568,explainability
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Kontrolle,,Fehler,3,2,2026-02-04 12:59:35.944,61.27099990844727,mistake
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Kontrolle,,Technologie,4,2,2026-02-04 13:00:00.574,85.9009997844696,technology
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Kontrolle,,Ethik,5,2,2026-02-04 13:00:15.949,101.2759997844696,ethics
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Gerechtigkeit,,Fairness,1,2,2026-02-04 13:00:26.653,111.9800000190735,fairness
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Gerechtigkeit,,Nachvollziehbarkeit,2,2,2026-02-04 13:00:42.534,127.8609998226166,traceability
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Gerechtigkeit,,Gleichbehandlung,3,2,2026-02-04 13:00:46.365,131.691999912262,equal treatment
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Gerechtigkeit,,Gleichberechtigung,4,2,2026-02-04 13:00:51.717,137.0439999103546,equality
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Gerechtigkeit,,Schutz,5,2,2026-02-04 13:01:04.404,149.7309999465942,protection
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Neuheit,,Technologie,1,2,2026-02-04 13:01:09.908,155.2349998950958,technology
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Neuheit,,Assistenz,2,2,2026-02-04 13:01:24.363,169.6899998188019,assistance
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Neuheit,,Digitalisierung,3,2,2026-02-04 13:01:31.883,177.2099997997284,digitalization
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Neuheit,,Daten,4,2,2026-02-04 13:01:39.115,184.441999912262,data
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Neuheit,,Kritik,5,2,2026-02-04 13:01:46.052,191.3789999485016,criticism
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Risiko,,Falschinformation,1,2,2026-02-04 13:01:53.050,198.3769998550415,misinformation
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Risiko,,Datenquellen,2,2,2026-02-04 13:01:56.714,202.0409998893738,data sources
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Risiko,,Entscheidungen,3,2,2026-02-04 13:02:06.146,211.4729998111725,decisions
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Risiko,,Erklärbarkeit,4,2,2026-02-04 13:02:09.466,214.7929999828339,explainability
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Risiko,,Beeinflussung,5,2,2026-02-04 13:02:11.618,216.9449999332428,influence
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Effizienz,,Schenlligkeit,1,2,2026-02-04 13:02:15.826,221.1529998779297,speed
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Effizienz,,Ersetzen,2,2,2026-02-04 13:02:25.705,231.0319998264313,replace
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Effizienz,,Vorarbeit,3,2,2026-02-04 13:02:32.666,237.992999792099,preliminary work
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Effizienz,,Assitenz,4,2,2026-02-04 13:02:34.882,240.2089998722076,assistance
6596b554c2c42a781b1b8712,CourtDecision,female,27.0,Effizienz,,Personal,5,2,2026-02-04 13:03:11.089,276.4159998893738,staff
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,PersonnelSelection,4.0,Wieso eine KI,1,1,2026-02-04 17:25:10.896,0.0,why an AI
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,PersonnelSelection,4.0,Welche Kriterien?,2,1,2026-02-04 17:25:20.541,9.644999980926514,which criteria?
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,PersonnelSelection,2.0,Unnötiger Zwischenschritt,3,1,2026-02-04 17:25:36.885,25.98900008201599,unnecessary intermediate step
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,PersonnelSelection,3.0,Profiling,4,1,2026-02-04 17:25:58.246,47.35000014305115,profiling
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,PersonnelSelection,6.0,Ressourcen,5,1,2026-02-04 17:26:03.441,52.54500007629395,resources
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Wieso eine KI,,Menschlichkeit,1,2,2026-02-04 17:26:47.242,96.34600019454956,humanity
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Wieso eine KI,,Zwischenmenschliche Interaktion,2,2,2026-02-04 17:27:04.485,113.5889999866486,interpersonal interaction
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Wieso eine KI,,Empathie,3,2,2026-02-04 17:27:09.110,118.2139999866486,empathy
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Wieso eine KI,,Chancen,4,2,2026-02-04 17:27:19.385,128.489000082016,opportunities
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Wieso eine KI,,Unterstützung,5,2,2026-02-04 17:27:48.371,157.4750001430511,support
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Welche Kriterien?,,Gleichheit,1,2,2026-02-04 17:27:58.463,167.5670001506805,equality
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Welche Kriterien?,,Genaue Vorschriften,2,2,2026-02-04 17:28:06.598,175.7020001411438,exact regulations
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Welche Kriterien?,,Fairness,3,2,2026-02-04 17:28:09.288,178.3920001983643,fairness
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Welche Kriterien?,,Gedächtnis,4,2,2026-02-04 17:28:18.462,187.5659999847412,memory
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Welche Kriterien?,,Objektiv,5,2,2026-02-04 17:28:24.312,193.4160001277924,objective
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Unnötiger Zwischenschritt,,Energieverschwendung,1,2,2026-02-04 17:28:38.429,207.5329999923706,energy waste
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Unnötiger Zwischenschritt,,Wasserverschwendung,2,2,2026-02-04 17:28:44.557,213.6610000133514,water waste
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Unnötiger Zwischenschritt,,Persönlich,3,2,2026-02-04 17:29:12.283,241.3870000839233,personal
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Unnötiger Zwischenschritt,,Verdummung,4,2,2026-02-04 17:29:53.825,282.9290001392365,dumbing down
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Unnötiger Zwischenschritt,,Entmenschlichung,5,2,2026-02-04 17:30:18.648,307.7520000934601,dehumanization
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Profiling,,Algorithmus,1,2,2026-02-04 17:30:43.943,333.047000169754,algorithm
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Profiling,,Genauigkeit,2,2,2026-02-04 17:31:03.515,352.6190001964569,accuracy
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Profiling,,Fairness,3,2,2026-02-04 17:31:10.439,359.5429999828339,fairness
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Profiling,,Chancengleichheit,4,2,2026-02-04 17:31:41.979,391.0830001831055,equal opportunities
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Profiling,,Unsicher,5,2,2026-02-04 17:32:07.404,416.5080001354218,uncertain
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Ressourcen,,KI anders nutzen,1,2,2026-02-04 17:32:28.077,437.180999994278,use AI differently
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Ressourcen,,Arbeitlosigkeit,2,2,2026-02-04 17:32:37.034,446.1380000114441,unemployment
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Ressourcen,,Umweltverschmutzung,3,2,2026-02-04 17:32:45.183,454.2870001792908,environmental pollution
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Ressourcen,,Wasserverschmutzung,4,2,2026-02-04 17:32:58.858,467.9620001316071,water pollution
6972657e41436cd5798f3035,PersonnelSelection,female,24.0,Ressourcen,,Sinn,5,2,2026-02-04 17:33:11.688,480.7920000553131,sense
69792279c7088f79259eac20,PersonnelSelection,female,28.0,PersonnelSelection,4.0,automatisiert,1,1,2026-02-04 21:41:56.533,0.0,automated
69792279c7088f79259eac20,PersonnelSelection,female,28.0,PersonnelSelection,,unpersönlich ,2,1,2026-02-04 21:42:00.842,4.309000015258789,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,PersonnelSelection,,sinnlos ,3,1,2026-02-04 21:42:05.883,9.349999904632568,pointless
69792279c7088f79259eac20,PersonnelSelection,female,28.0,PersonnelSelection,,warum kein mensch ,4,1,2026-02-04 21:42:31.464,34.93099999427795,why not a human
69792279c7088f79259eac20,PersonnelSelection,female,28.0,PersonnelSelection,,Menschenkenntnis fehlt ,5,1,2026-02-04 21:42:49.687,53.15400004386902,lack of human knowledge
69792279c7088f79259eac20,PersonnelSelection,female,28.0,automatisiert,,weniger Fehler,1,2,2026-02-04 21:43:51.360,114.8269999027252,fewer errors
69792279c7088f79259eac20,PersonnelSelection,female,28.0,automatisiert,,schnell ,2,2,2026-02-04 21:44:07.153,130.6200001239777,fast
69792279c7088f79259eac20,PersonnelSelection,female,28.0,automatisiert,,aufwändig ,3,2,2026-02-04 21:44:11.929,135.3959999084473,elaborate
69792279c7088f79259eac20,PersonnelSelection,female,28.0,automatisiert,,überwachung ,4,2,2026-02-04 21:44:15.974,139.4409999847412,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,automatisiert,,standard prozedur ,5,2,2026-02-04 21:44:28.757,152.2239999771118,standard procedure
69792279c7088f79259eac20,PersonnelSelection,female,28.0,unpersönlich ,,welcher Job? ,1,2,2026-02-04 21:44:55.469,178.9360001087189,which job?
69792279c7088f79259eac20,PersonnelSelection,female,28.0,unpersönlich ,,verständnis fehlt ,2,2,2026-02-04 21:45:18.870,202.3369998931885,lack of understanding
69792279c7088f79259eac20,PersonnelSelection,female,28.0,unpersönlich ,,Robotor ,3,2,2026-02-04 21:45:30.935,214.4019999504089,robot
69792279c7088f79259eac20,PersonnelSelection,female,28.0,unpersönlich ,,mensch im Hintergrund ,4,2,2026-02-04 21:45:44.599,228.0659999847412,human in the background
69792279c7088f79259eac20,PersonnelSelection,female,28.0,unpersönlich ,,gruselig,5,2,2026-02-04 21:45:48.979,232.4460000991821,creepy
69792279c7088f79259eac20,PersonnelSelection,female,28.0,sinnlos ,,doppelte Ressourcen ,1,2,2026-02-04 21:46:04.041,247.5079998970032,double resources
69792279c7088f79259eac20,PersonnelSelection,female,28.0,sinnlos ,,mensch doch beteiligt ,2,2,2026-02-04 21:46:25.143,268.6099998950958,human still involved
69792279c7088f79259eac20,PersonnelSelection,female,28.0,sinnlos ,,wie intervenieren ? ,3,2,2026-02-04 21:46:33.746,277.2130000591278,how to intervene?
69792279c7088f79259eac20,PersonnelSelection,female,28.0,sinnlos ,,wann intervenieren ? ,4,2,2026-02-04 21:46:41.385,284.8519999980927,when to intervene?
69792279c7088f79259eac20,PersonnelSelection,female,28.0,sinnlos ,,falsch herum ,5,2,2026-02-04 21:46:51.056,294.5230000019073,upside down
69792279c7088f79259eac20,PersonnelSelection,female,28.0,warum kein mensch ,,angst ,1,2,2026-02-04 21:47:01.158,304.625,fear
69792279c7088f79259eac20,PersonnelSelection,female,28.0,warum kein mensch ,,befremdlich ,2,2,2026-02-04 21:47:08.412,311.8789999485016,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,warum kein mensch ,,expertise fehlt ,3,2,2026-02-04 21:47:14.404,317.8710000514984,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,warum kein mensch ,,arbeitsklima ,4,2,2026-02-04 21:47:28.351,331.8180000782013,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,warum kein mensch ,,will ich nicht ,5,2,2026-02-04 21:47:44.462,347.9289999008179,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,Menschenkenntnis fehlt ,,keine soft skills ,1,2,2026-02-04 21:47:55.345,358.8120000362396,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,Menschenkenntnis fehlt ,,kalt ,2,2,2026-02-04 21:48:03.284,366.7509999275208,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,Menschenkenntnis fehlt ,,augenkontakt fehlt ,3,2,2026-02-04 21:48:13.169,376.635999917984,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,Menschenkenntnis fehlt ,,keine vibes spüren ,4,2,2026-02-04 21:48:22.489,385.9560000896454,
69792279c7088f79259eac20,PersonnelSelection,female,28.0,Menschenkenntnis fehlt ,,mensch im Hintergrund ,5,2,2026-02-04 21:48:28.765,392.2320001125336,human in the background
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,PersonnelSelection,2.0,Vorsicht,1,1,2026-02-05 13:11:30.938,0.0,
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,PersonnelSelection,4.0,Moderne Technologie,2,1,2026-02-05 13:11:39.267,8.328999996185303,modern technology
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,PersonnelSelection,1.0,Sorge vor Verdinglichung,3,1,2026-02-05 13:11:55.052,24.11400008201599,concern about reification
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,PersonnelSelection,2.0,viel Verantwortung,4,1,2026-02-05 13:12:09.233,38.29500007629395,a lot of responsibility
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,PersonnelSelection,4.0,Behutsamer Umgang,5,1,2026-02-05 13:12:19.102,48.16400003433228,careful handling
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Vorsicht,,Angst vor Fehler,1,2,2026-02-05 13:13:21.872,110.9340000152588,fear of mistakes
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Vorsicht,,Unethische Wahl,2,2,2026-02-05 13:13:34.616,123.6779999732971,unethical choice
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Vorsicht,,Unfair für Personal,3,2,2026-02-05 13:13:44.832,133.8940000534058,unfair for staff
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Vorsicht,,Mensch muss Mitbestimmen,4,2,2026-02-05 13:13:57.224,146.2860000133514,human must co-determine
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Vorsicht,,Kontrolle nötig,5,2,2026-02-05 13:14:30.112,179.1740000247955,control needed
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Moderne Technologie,,Vereinfachte Arbeit,1,2,2026-02-05 13:14:39.904,188.9660000801086,simplified work
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Moderne Technologie,,Zeitsparen,2,2,2026-02-05 13:14:48.392,197.4539999961853,time saving
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Moderne Technologie,,Lernen,3,2,2026-02-05 13:15:00.229,209.2910001277924,learn
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Moderne Technologie,,Potential,4,2,2026-02-05 13:15:06.465,215.5269999504089,potential
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Moderne Technologie,,Maschine,5,2,2026-02-05 13:15:18.987,228.0490000247955,machine
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Sorge vor Verdinglichung,,Ungerecht,1,2,2026-02-05 13:15:28.015,237.0770001411438,unjust
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Sorge vor Verdinglichung,,Fehlende Menschlichkeit,2,2,2026-02-05 13:15:35.839,244.9010000228882,lack of humanity
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Sorge vor Verdinglichung,,kein Kontakt,3,2,2026-02-05 13:15:46.106,255.1679999828339,no contact
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Sorge vor Verdinglichung,,fehlende Kommunikation,4,2,2026-02-05 13:16:07.998,277.0599999427795,lack of communication
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Sorge vor Verdinglichung,,Personal als Nummer,5,2,2026-02-05 13:16:18.885,287.9470000267029,staff as a number
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,viel Verantwortung,,Mensch ist vorsichtig,1,2,2026-02-05 13:16:29.473,298.5350000858307,human is cautious
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,viel Verantwortung,,zweite Meinung,2,2,2026-02-05 13:16:46.395,315.4570000171661,second opinion
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,viel Verantwortung,,Fair für Personal,3,2,2026-02-05 13:16:58.510,327.5720000267029,fair for staff
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,viel Verantwortung,,Ethik,4,2,2026-02-05 13:17:06.404,335.4660000801086,ethics
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,viel Verantwortung,,Transparenz,5,2,2026-02-05 13:17:20.712,349.7739999294281,transparency
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Behutsamer Umgang,,Gefahren kennen,1,2,2026-02-05 13:17:27.667,356.7290000915527,know dangers
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Behutsamer Umgang,,genaues Vorgehen,2,2,2026-02-05 13:17:48.369,377.430999994278,precise approach
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Behutsamer Umgang,,Korrektur,3,2,2026-02-05 13:17:52.922,381.9839999675751,correction
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Behutsamer Umgang,,Risiken kennen,4,2,2026-02-05 13:18:00.246,389.308000087738,know risks
69813f87a7ae0ff30cafa40c,PersonnelSelection,female,25.0,Behutsamer Umgang,,Chancen nutzen,5,2,2026-02-05 13:18:04.022,393.0840001106262,take advantage of opportunities
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,PersonnelSelection,2.0,nötig,1,1,2026-02-05 13:51:24.658,0.0,necessary
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,PersonnelSelection,5.0,sicherer,2,1,2026-02-05 13:51:38.431,13.77300000190735,safer
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,PersonnelSelection,5.0,hilfe,3,1,2026-02-05 13:51:55.807,31.1489999294281,help
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,PersonnelSelection,5.0,schneller,4,1,2026-02-05 13:52:13.290,48.63199996948242,faster
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,PersonnelSelection,4.0,sorgfältig,5,1,2026-02-05 13:52:56.987,92.3289999961853,carefully
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,nötig,,Fehlentscheidung,1,2,2026-02-05 13:53:58.413,153.7550001144409,wrong decision
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,nötig,,Abweisung,2,2,2026-02-05 13:54:13.848,169.1900000572205,rejection
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,nötig,,unvollständig,3,2,2026-02-05 13:54:53.415,208.7569999694824,incomplete
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,nötig,,unsicher,4,2,2026-02-05 13:55:42.800,258.1419999599457,uncertain
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,nötig,,künstlich,5,2,2026-02-05 13:56:17.806,293.1480000019073,artificial
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sicherer,,macht Ki sicherer,1,2,2026-02-05 13:57:05.242,340.5840001106262,makes AI safer
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sicherer,,verhindert Fehler,2,2,2026-02-05 13:57:13.168,348.5099999904633,prevents mistakes
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sicherer,,kontrollieren sich gegenseitig,3,2,2026-02-05 13:57:43.006,378.3480000495911,control each other
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sicherer,,bessere Entscheidungen,4,2,2026-02-05 13:58:18.583,413.9249999523163,better decisions
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sicherer,,Gefahr durch KI,5,2,2026-02-05 13:58:51.154,446.4960000514984,danger from AI
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,hilfe,,KI unterstützt Menschen,1,2,2026-02-05 13:59:03.908,459.25,AI supports humans
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,hilfe,,KI braucht Unterstützung,2,2,2026-02-05 13:59:29.493,484.835000038147,AI needs support
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,hilfe,,KI fehlt empathie,3,2,2026-02-05 14:00:00.871,516.2130000591278,AI lacks empathy
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,hilfe,,bessere Datenintegration,4,2,2026-02-05 14:00:57.902,573.2439999580383,better data integration
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,hilfe,,KI ist unperfekt,5,2,2026-02-05 14:01:11.203,586.545000076294,AI is imperfect
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,schneller,,KI ist schneller,1,2,2026-02-05 14:01:22.437,597.779000043869,AI is faster
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,schneller,,keine gespräche nötig,2,2,2026-02-05 14:01:55.861,631.2030000686646,no conversations needed
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,schneller,,schnelle Entscheidungen,3,2,2026-02-05 14:02:22.077,657.4189999103546,quick decisions
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,schneller,,schnelle Einstellung,4,2,2026-02-05 14:02:34.082,669.4240000247955,quick adjustment
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,schneller,,zu schnell,5,2,2026-02-05 14:03:38.885,734.2269999980927,too fast
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sorgfältig,,gut trainiert,1,2,2026-02-05 14:04:10.944,766.2860000133514,well trained
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sorgfältig,,keine Menschenkenntnis,2,2,2026-02-05 14:04:43.617,798.9590001106262,no people skills
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sorgfältig,,sorgfalt ist notwendig,3,2,2026-02-05 14:05:04.390,819.7320001125336,care is necessary
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sorgfältig,,vermeidet Fhlentscheidungen,4,2,2026-02-05 14:05:17.357,832.699000120163,avoids wrong decisions
69821ba9edb4e74b0194841f,PersonnelSelection,female,22.0,sorgfältig,,Menschlichkeit,5,2,2026-02-05 14:05:50.827,866.1689999103546,humanity
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,CourtDecision,7.0,Kontrolle,1,1,2026-02-05 15:11:26.122,0.0,control
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,CourtDecision,6.0,Überwachung,2,1,2026-02-05 15:11:33.356,7.233999967575073,surveillance
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,CourtDecision,6.0,Sicherstellung,3,1,2026-02-05 15:11:37.275,11.15300011634827,assurance
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,CourtDecision,6.0,Expertise,4,1,2026-02-05 15:11:44.007,17.88499999046326,expertise
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,CourtDecision,7.0,Fairness,5,1,2026-02-05 15:11:51.516,25.39400005340576,fairness
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Kontrolle,,ist alles ordnungsgemäß?,1,2,2026-02-05 15:12:47.800,81.67799997329712,is everything in order?
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Kontrolle,,Sorgfalt,2,2,2026-02-05 15:13:35.006,128.8840000629425,care
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Kontrolle,,Abgleichen,3,2,2026-02-05 15:13:40.105,133.9830000400543,matching
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Kontrolle,,richtige Information,4,2,2026-02-05 15:13:54.905,148.7829999923706,correct information
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Kontrolle,,korrekte Herangehensweise,5,2,2026-02-05 15:14:02.418,156.2960000038147,correct approach
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Überwachung,,Remote Desktop,1,2,2026-02-05 15:14:17.729,171.6070001125336,remote desktop
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Überwachung,,Kamera,2,2,2026-02-05 15:14:25.675,179.5529999732971,camera
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Überwachung,,Logische Abfolge,3,2,2026-02-05 15:14:36.006,189.8840000629425,logical sequence
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Überwachung,,Prüfung,4,2,2026-02-05 15:14:45.988,199.8659999370575,
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Überwachung,,Korrektur,5,2,2026-02-05 15:14:52.561,206.4390001296997,correction
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Sicherstellung,,Abgleichung,1,2,2026-02-05 15:15:26.006,239.8840000629425,reconciliation
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Sicherstellung,,Sachverhalt kennen,2,2,2026-02-05 15:15:33.026,246.904000043869,know the facts
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Sicherstellung,,Angemessenes Urteil,3,2,2026-02-05 15:15:48.690,262.5680000782013,appropriate judgment
6977b981f2807e3cbd03758f,CourtDecision,female,46.0,Sicherstellung,,Korrekte Daten,4,2,2026-02-05 15:16:02.698,276.5759999752045,correct data
